Data Set 1:Time(s),Data Set 1:Position(m),Data Set 1:Velocity(m/s),Data Set 1:Acceleration(m/s²),Data Set 2:Time(s),Data Set 2:Position(m),Data Set 2:Velocity(m/s),Data Set 2:Acceleration(m/s²),Data Set 3:Time(s),Data Set 3:Position(m),Data Set 3:Velocity(m/s),Data Set 3:Acceleration(m/s²),Data Set 4:Time(s),Data Set 4:Position(m),Data Set 4:Velocity(m/s),Data Set 4:Acceleration(m/s²),Data Set 5:Time(s),Data Set 5:Position(m),Data Set 5:Velocity(m/s),Data Set 5:Acceleration(m/s²)
1,0.80720001459121704,0.29738873243331887,-5.6662362206865238,1,0.24619999527931213,-0.28844444288147808,5.738981477456325,1,0.79140001535415649,0.90972221559948341,-7.5006175832247992,1,0.78140002489089966,-12.897888910439269,-59.353673991597681,1,0.64819997549057007,-1.6031668583552035,-2.3888555021933557
1.05,0.82239997386932373,-0.031833383772108294,-6.4975921938448744,1.05,0.24580000340938568,-0.064055530561341195,4.2878701271098327,1.05,0.82510000467300415,0.45694450537363673,-7.2750000766030007,1.05,0.24619999527931213,-6.6394445300102207,53.445122846298652,1.05,0.56309998035430908,-1.6119998859034641,0.99867517013607598
1.1000000000000001,0.80720001459121704,-0.4064444369739959,-6.511450071393714,1.1000000000000001,0.24580000340938568,0.058499963747130505,4.3802775166652834,1.1000000000000001,0.83240002393722534,0.10261118412017822,-5.6161740219887406,1.1000000000000001,0.27000001072883606,-1.3517778284019888,63.522129193132336,1.1000000000000001,0.48170000314712524,-1.4697220755947971,3.6133643837622613
1.1499999999999999,0.77719998359680176,-0.7205000519752508,-5.8199370440877507,1.1499999999999999,0.24619999527931213,0.28211108512348609,6.1130865442532096,1.1499999999999999,0.82450002431869507,-0.064722332689497244,-4.7541062405079977,1.1499999999999999,0.33619999885559082,1.0555554098553139,36.304722298626551,1.1499999999999999,0.41200000047683716,-1.2238332629203805,5.4907088110476465
1.2,0.73339998722076416,-0.98772201273176374,-4.920956446432764,1.2,0.26240000128746033,0.71211109558741226,7.0742287431602051,1.2,0.82580000162124634,-0.23655566904279915,-6.2770682812472876,1.2,0.41999998688697815,1.5506110423141048,12.190402133597251,1.2,0.35620000958442688,-0.89855558342403796,6.7815113030834011
1.25,0.67760002613067627,-1.2192776799201959,-3.7964527989611181,1.25,0.31999999284744263,1.1050555689467316,5.827284286971441,1.25,0.81690001487731934,-0.68505568636788228,-7.9073453115092329,1.25,0.49689999222755432,1.5991666581895607,2.559044064930927,1.25,0.31999999284744263,-0.52100004421340063,7.4825612115271261
1.3,0.60890001058578491,-1.3846668766604522,-2.2989210661178849,1.3,0.38199999928474426,1.3252778516875365,3.7108635598862709,1.3,0.758899986743927,-1.169166763623555,-6.9503999050752654,1.3,0.57929998636245728,1.6132778260442937,-0.88703665468426651,1.3,0.30410000681877136,-0.13338895307646853,7.7517591140888316
1.3500000000000001,0.53579998016357422,-1.4658890167872123,-0.44626429401063133,1.3500000000000001,0.45480000972747803,1.4627221888966042,1.6497205758904336,1.3500000000000001,0.68819999694824219,-1.4434443745348198,-4.5446903939232515,1.3500000000000001,0.66310000419616699,1.5156111121177684,-3.2944440657709784,1.3500000000000001,0.30649998784065247,0.26022212372885828,7.7608649837382098
1.3999999999999999,0.45719999074935913,-1.4313888053099326,1.5195687197976744,1.3999999999999999,0.53270000219345093,1.4872775640752591,-0.30691412587961453,1.3999999999999999,0.61030000448226929,-1.6009443998336803,-2.2303396858918743,1.3999999999999999,0.73409998416900635,1.3103333281146163,-5.918671098756211,1.3999999999999999,0.32929998636245728,0.66022227207819661,7.3294145365556078
1.45,0.38960000872612,-1.308055561449792,3.4217589385347704,1.45,0.60759997367858887,1.4171665079063833,-1.9483625244947229,1.45,0.52480000257492065,-1.6567777759499014,0.028456329011634574,1.45,0.80199998617172241,0.93172248866822949,-8.29064668512639,1.45,0.37409999966621399,1.0220000644524889,6.2819135685761678
1.5,0.32409998774528503,-1.1041667395167873,5.4207719448539917,1.5,0.67619997262954712,1.2872779038217326,-3.4777766208589802,1.5,0.44130000472068787,-1.6158333834674614,2.7179322079007995,1.5,0.83960002660751343,0.34944471385743864,-8.0481800492163007,1.5,0.43549999594688416,1.2995000349150756,4.8613573665972067
1.55,0.27129998803138733,-0.7460554937521614,6.7618215111670574,1.55,0.73930001258850098,1.0766111148728259,-5.0447532976115097,1.55,0.35859999060630798,-1.4396666487057999,6.473642619855597,1.55,0.82450002431869507,-0.0079443719651963226,-5.4335207023002461,1.55,0.50580000877380371,1.5172776910993779,3.0442902335414268
1.6000000000000001,0.24580000340938568,-0.32999994854132358,6.2164502379335014,1.6000000000000001,0.78789997100830078,0.77655547195010766,-6.3602765677151849,1.6000000000000001,0.28650000691413879,-0.99527769618564266,10.29617287862448,1.6000000000000001,0.82270002365112305,-0.091222226619720473,-4.5894466064594432,1.6000000000000001,0.5899999737739563,1.6493889027171675,0.16416811648711269
1.6499999999999999,0.24719999730587006,-0.070666695634524032,4.719999579735747,1.6499999999999999,0.82099997997283936,0.39988908502790688,-6.8957394103945111,1.6499999999999999,0.24690000712871552,-0.32216665645440445,11.68175878716105,1.6499999999999999,0.82380002737045288,-0.309444566567739,-6.4738600158397075,1.6499999999999999,0.67820000648498535,1.5856668518649217,-3.7291659985059673
1.7,0.24619999527931213,0.060222198565800994,4.6483025736646866,1.7,0.82510000467300415,0.055055783854590513,-6.8041679667837807,1.7,0.24580000340938568,0.46277777188354036,7.1465737703773664,1.7,0.80650001764297485,-0.78050030602349141,-7.7104320680653515,1.7,0.75760000944137573,1.2999445199966424,-7.6951236360602957
1.75,0.24619999527931213,0.30988886952400191,6.0583956953551992,1.75,0.82340002059936523,-0.24416668547524334,-7.1324715735735671,1.75,0.32510000467300415,0.58300000925858753,-0.81722264948450307,1.75,0.743399977684021,-1.2259445918930894,-6.2838556497921152,1.75,0.82510000467300415,0.70066677199469629,-9.0938581268728438
1.8,0.2685999870300293,0.71200009021494093,6.6678706372593703,1.8,0.80889999866485596,-0.66922244098451367,-7.1075926592320613,1.8,0.32820001244544983,0.22083324690659822,-5.0804937695279495,1.8,0.67170000076293945,-1.445999940236409,-3.8250285764167451,1.8,0.82340002059936523,0.18183343940311011,-6.383056120004178
1.8500000000000001,0.32030001282691956,1.0698889361487502,5.4815116165964808,1.8500000000000001,0.75379997491836548,-1.0370555520057687,-5.5943498548902229,1.8500000000000001,0.36269998550415039,-0.37066668272018483,-0.69993733899829047,1.8500000000000001,0.59619998931884766,-1.5738887257046181,-1.67654265224199,1.8500000000000001,0.82340002059936523,0.033722254965040409,-2.8005253385614473
1.8999999999999999,0.38269999623298645,1.2874443829059612,3.5283329816144184,1.8999999999999999,0.69580000638961792,-1.2325554258293587,-3.8482702624650638,1.8999999999999999,0.24690000712871552,-0.14327766166793007,9.116975250251512,1.8999999999999999,0.51200002431869507,-1.6193332109186398,0.84308504046481803,1.8999999999999999,0.82340002059936523,-0.00072220961252848347,-0.87574104100097871
1.95,0.45239999890327454,1.4098332987891302,1.6350624323994969,1.95,0.63069999217987061,-1.3949442737632325,-2.4337039225631227,1.95,0.30270001292228699,0.93411108685864308,11.987190348682581,1.95,0.42930001020431519,-1.5465000851286781,4.999011037526313,1.95,0.82340002059936523,0.00066667795181274501,-0.32086431244273245
2,0.52649998664855957,1.4481111864248917,-0.1927153747758816,2,0.55440002679824829,-1.4924443264802303,-0.75669947689697459,2,0.37749999761581421,1.4265555060572102,7.5831165008338877,2,0.3531000018119812,-1.2766111642122275,12.406295993261873,2,0.82340002059936523,0.002000033855438235,-0.96098822943958195
2.0499999999999998,0.60100001096725464,1.3930556840366781,-1.8855873725296617,2.0499999999999998,0.47620001435279846,-1.4803890056080282,1.1318809134356862,2.0499999999999998,0.45930001139640808,1.6333887560500031,3.0879939595858139,2.0499999999999998,0.28650000691413879,-0.46305561231242254,20.026944310944742,2.0499999999999998,0.82380002737045288,-0.038666692044999833,-2.9919149147139623
2.1000000000000001,0.67000001668930054,1.2396109931998773,-2.927686246456922,2.1000000000000001,0.4034000039100647,-1.380889034933513,3.1403703178152615,2.1000000000000001,0.54439997673034668,1.6571110486984242,-0.23311573874067446,2.1000000000000001,0.24719999730587006,1.1352221667766562,17.189783823710869,2.1000000000000001,0.82340002059936523,-0.20305567317538778,-6.5808349277502165
2.1499999999999999,0.72759997844696045,1.0174999634424839,-1.8665741071288904,2.1499999999999999,0.33509999513626099,-1.1851111965046981,5.3474085244499499,2.1499999999999999,0.62860000133514404,1.584277864959504,-2.7566033105055392,2.1499999999999999,0.37790000438690186,2.7427776737345564,-10.352962611266127,2.1499999999999999,0.82340002059936523,-0.73505583736631552,-9.0843520230717072
2.2000000000000002,0.77310001850128174,0.94688885741763629,0.068333036737684136,2.2000000000000002,0.27689999341964722,-0.82866663734118129,6.9323467435660087,2.2000000000000002,0.70719999074935913,1.3896112475130291,-5.2162645821585905,2.2000000000000002,0.78579998016357422,-0.14516670670774237,-31.500245754917486,2.2000000000000002,0.75379997491836548,-1.3335001468658441,-7.2720664058938569
2.25,0.80449998378753662,1.0236665275361807,0.1960190266002971,2.25,0.24750000238418579,-0.39111105104287519,6.4971915503710962,2.25,0.77270001173019409,1.0673335525724641,-7.4022538867997651,2.25,0.35199999809265137,-2.8517221493853557,-9.5236410881266327,2.25,0.67030000686645508,-1.5708333419428957,-3.066295256585255
2.2999999999999998,0.81959998607635498,1.8309444851345471,-13.613301681147677,2.2999999999999998,0.24580000340938568,-0.10494442449675667,4.7070059649370348,2.2999999999999998,0.82380002737045288,0.57033336824840963,-7.8710513350404403,2.2999999999999998,0.24619999527931213,-1.2224443919128849,16.988734969938278,2.2999999999999998,0.58719998598098755,-1.5793333947658537,0.401482151614313
2.3500000000000001,1.1644999980926514,-0.31344440248277433,-26.500895555004629,2.3500000000000001,0.24580000340938568,0.023999992344114512,3.9632409351107505,2.3500000000000001,0.8255000114440918,0.15694436099794173,-6.0736122414653684,2.3500000000000001,0.26129999756813049,0.26000011298391507,19.981944294255459,2.3500000000000001,0.50999999046325684,-1.4775555166933261,2.7717288905455781
2.3999999999999999,0.78339999914169312,-2.3712223105960404,-12.576111461277359,2.3999999999999999,0.24719999730587006,0.17322227358818046,5.35941401289569,2.3999999999999999,0.8255000114440918,-0.011444522274865032,-4.7245371856807186,2.3999999999999999,0.32030001282691956,1.136500057246949,13.272684228457054,2.3999999999999999,0.43549999594688416,-1.2823888659477227,4.495154183219972
2.4500000000000002,0.7523999810218811,-1.4981111884117133,1.4453406779118285,2.4500000000000002,0.25060001015663147,0.54583341711097288,7.0256788927463916,2.4500000000000002,0.82510000467300415,-0.18694450457890829,-5.6590121653344916,2.4500000000000002,0.39030000567436218,1.471999966435962,6.1582089850196295,2.4500000000000002,0.3781999945640564,-1.0052222344610424,5.7215122988930345
2.5,0.69099998474121094,-1.3698888321717602,1.617965056204506,2.5,0.29820001125335693,0.99083335863219535,6.5627155664526482,2.5,0.81720000505447388,-0.54405560096105021,-7.2541047853452296,2.5,0.47200000286102295,1.6206666330496493,1.7910486938040957,2.5,0.33579999208450317,-0.71372222569253829,6.9245065619916177
2.5499999999999998,0.63099998235702515,-1.3488330774837067,0.17274762561293588,2.5499999999999998,0.35890001058578491,1.2719999998807905,4.5655243144726896,2.5499999999999998,0.77549999952316284,-0.99866668383280421,-7.2542904335775376,2.5499999999999998,0.5593000054359436,1.6017777058813305,-1.0762353554184216,2.5499999999999998,0.30239999294281006,-0.32738885945743973,8.2038587534133338
2.6000000000000001,0.55510002374649048,-1.4732775754398759,-0.14453898241489874,2.6000000000000001,0.43000000715255737,1.4387777944405864,2.4411721453990398,2.6000000000000001,0.71200001239776611,-1.3555556866857732,-5.4426542402785403,2.6000000000000001,0.63650000095367432,1.4794998202058995,-3.0574688756907471,2.6000000000000001,0.29789999127388,0.15088900923728935,8.5525927444298997
2.6499999999999999,0.47620001435279846,-1.4384445051352175,1.4495655480358256,2.6499999999999999,0.50620001554489136,1.5047222044732826,0.46644898384442252,2.6499999999999999,0.63309997320175171,-1.5626111461056593,-2.8056781233092933,2.6499999999999999,0.70889997482299805,1.2868888179461153,-4.7719427464920727,2.6499999999999999,0.32030001282691956,0.58622229430410555,7.7041966495690515
2.7000000000000002,0.40720000863075256,-1.3087779449092016,3.1480552605640586,2.7000000000000002,0.58380001783370972,1.4829997552765739,-1.4226551271147032,2.7000000000000002,0.55070000886917114,-1.6386666066116753,0.45006185034173013,2.7000000000000002,0.76719999313354492,1.0251111785570777,-6.6103995122291304,2.7000000000000002,0.36100000143051147,0.92872218953238583,6.5061721168918467
2.75,0.34509998559951782,-1.1351111696826106,5.4684581442011782,2.75,0.65789997577667236,1.3689442475636822,-3.3690724567866668,2.75,0.46619999408721924,-1.6243889596727186,6.9352779123518218,2.75,0.821399986743927,0.58922234508726434,-7.5698446068498919,2.75,0.41310000419616699,1.239611075984109,5.233333388596412
2.7999999999999998,0.2906000018119812,-0.88233324388662959,10.550525563734558,2.7999999999999998,0.72549998760223389,1.1416111389795938,-5.1050596399071893,2.7999999999999998,0.38409999012947083,-1.1691111160649195,16.361791318581442,2.7999999999999998,0.82580000162124634,0.15833354658550694,-6.5652165147993342,2.7999999999999998,0.49099999666213989,1.4523333145512474,3.7444142187818912
2.8500000000000001,0.24860000610351562,-0.18516662220160118,15.627314697629123,2.8500000000000001,0.77649998664855957,0.82472234964370672,-6.1611414691548285,2.8500000000000001,0.31169998645782471,-0.19188874297671846,27.022377162435887,2.8500000000000001,0.82410001754760742,-0.054444339540269608,-5.6944467587235517,2.8500000000000001,0.55959999561309814,1.5988889998859819,2.0024998044526039
2.8999999999999999,0.24410000443458557,0.77211112611823529,16.057715868508346,2.8999999999999999,0.80790001153945923,0.48694448338614543,-6.4652784555046594,2.8999999999999999,0.2517000138759613,2.7897779312398678,14.175615836808712,2.8999999999999999,0.82410001754760742,-0.3212223119205897,-6.2915767232576991,2.8999999999999999,0.6413000226020813,1.8203888667954329,-2.7058653901388561
2.9500000000000002,0.24580000340938568,2.7603333691755907,-5.3413274295536022,2.9500000000000002,0.821399986743927,0.20177774959140346,-6.9758645730254054,2.9500000000000002,0.81620001792907715,1.7107776635222978,-9.9977176314518417,2.9500000000000002,0.79890000820159912,-0.69850027561187733,-6.6697230309615989,2.9500000000000002,0.7750999927520752,1.4176665412055118,-8.6057408264389625
3,0.79030001163482666,0.244055564204852,-24.983704246488681,3,0.83619999885559082,-0.21355549494425494,-7.3088895391534976,3,0.34689998626708984,1.3661109904448232,-25.474629266026614,3,0.75199997425079346,-1.0457223984930268,-5.9630233564494652,3,0.8003000020980835,0.68655547168519826,-9.3961401118172674
3.0499999999999998,0.26100000739097595,-2.11988895303673,-3.6787346419360922,3.0499999999999998,0.79820001125335693,-0.59655567010243715,-6.4319140657230589,3.0499999999999998,1.058899998664856,-0.83794443143738784,-35.586202825293107,3.0499999999999998,0.69139999151229858,-1.3269444968965318,-4.4436092453974094,3.0499999999999998,0.82239997386932373,0.29738903045654291,-6.4240717593534518
3.1000000000000001,0.30619999766349792,0.059944432642724942,16.288210451602904,3.1000000000000001,0.76889997720718384,-0.84661122825410573,-5.5616960021448669,3.1000000000000001,0.36509999632835388,-4.4138333201408351,-5.1553081675076058,3.1000000000000001,0.61549997329711914,-1.509166657924651,-2.4291337502223382,3.1000000000000001,0.82340002059936523,0.071000291241539823,-3.33626529684773
3.1499999999999999,0.36480000615119934,0.90266671445634528,13.21904344231257,3.1499999999999999,0.71789997816085815,-1.1456109086672457,-4.6624374242476501,3.1499999999999999,0.24619999527931213,-1.4968888130452882,27.69521578778452,3.1499999999999999,0.53509998321533203,-1.5680553515752145,-0.33148034119312492,3.1499999999999999,0.82340002059936523,0.016500122017330598,-1.2464830720866165
3.2000000000000002,0.42820000648498535,1.3803889188501568,6.9183945563840412,3.2000000000000002,0.65030002593994141,-1.3508332603507569,-3.0947236873117663,3.2000000000000002,0.28960001468658447,0.37711107068591643,25.537561275708821,3.2000000000000002,0.45550000667572021,-1.5400553908612993,1.9518204907208114,3.2000000000000002,0.82380002737045288,0.00055558151668972397,-0.50089649948073012
3.25,0.50580000877380371,1.4671111106872583,1.2074062807692432,3.25,0.5778999924659729,-1.455944610966579,-1.4410496631890191,3.25,0.35749998688697815,1.3287221557564228,14.706142826212789,3.25,0.37860000133514404,-1.4179443567991281,5.2765422121242294,3.25,0.82340002059936523,-0.0016111466619703576,-0.77006257610556528
3.2999999999999998,0.58270001411437988,1.3933331933286455,-1.648488263657079,3.2999999999999998,0.5023999810218811,-1.4897777471277447,0.24743944774441026,3.2999999999999998,0.43619999289512634,1.5990001294347973,5.3112661305032924,3.2999999999999998,0.30790001153945923,-1.0913888365030286,9.5214803599649116,3.2999999999999998,0.82340002059936523,-0.026111139191521516,-2.3642290705516005
3.3500000000000001,0.64719998836517334,1.253055400318569,-3.2232702330306786,3.3500000000000001,0.42620000243186951,-1.4445554299487,2.2573456306148518,3.3500000000000001,0.52270001173019409,1.6606667968961917,0.57447392631459393,3.3500000000000001,0.25060001015663147,-0.41800003084871479,11.651264489800832,3.3500000000000001,0.82340002059936523,-0.14988895919587875,-5.5360504138616831
3.3999999999999999,0.70929998159408569,1.0656112101342934,-4.4404613658969732,3.3999999999999999,0.35440000891685486,-1.2931666771570833,4.7283016743115374,3.3999999999999999,0.60790002346038818,1.5875554084777821,-1.5916986781873732,3.3999999999999999,0.24510000646114349,0.50044437249501483,5.8567281490490659,3.3999999999999999,0.82410001754760742,-0.57594461573494771,-8.4358339600356977
3.4500000000000002,0.75690001249313354,0.80622235933939601,-5.5182412542678589,3.4500000000000002,0.28929999470710754,-0.97572228146923889,6.977716148083581,3.4500000000000002,0.68269997835159302,1.4445554382271235,-1.0801222037385843,3.4500000000000002,0.35379999876022339,0.44961107273896489,-4.2489196139353336,3.4500000000000002,0.77549999952316284,-1.1751113004154627,-7.7280548435670466
3.5,0.79100000858306885,0.51066660218768734,-6.4275627334912704,3.5,0.24789999425411224,-0.49777774347199405,7.1929635089120856,3.5,0.75789999961853027,1.1666667792532202,8.3230261357478099,3.5,0.34270000457763672,-0.49694447881645815,-3.9707406297510173,3.5,0.69139999151229858,-1.4953334132830325,-3.9787638426562926
3.5499999999999998,0.81169998645782471,0.14377779430813256,-6.8548465952461157,3.5499999999999998,0.24580000340938568,-0.14049994448820755,5.238858021703769,3.5499999999999998,0.81000000238418579,1.7056668135854924,22.54632666339106,3.5499999999999998,0.24619999527931213,-0.46766669385962994,5.8888581155994837,3.5499999999999998,0.61379998922348022,-1.5514443814754484,-0.25617202490934471
3.6000000000000001,0.80510002374649048,-0.21716677480273763,-6.4519455955352276,3.6000000000000001,0.24580000340938568,-0.00055554012457530568,3.7911107234748798,3.6000000000000001,0.82450002431869507,3.3077777756584985,28.782961370400344,3.6000000000000001,0.25200000405311584,0.38605550924936899,11.296636165108202,3.6000000000000001,0.53130000829696655,-1.4574444128407364,2.3216044185338243
3.6499999999999999,0.78579998016357422,-0.50622247987323299,-5.8599370589226849,3.6499999999999999,0.24750000238418579,0.10794444216622245,4.732653889575122,3.6499999999999999,0.82719999551773071,9.1314443614747702,-39.011698814085982,3.6499999999999999,0.30379998683929443,1.0333333247237728,9.6485502374025049,3.6499999999999999,0.46549999713897705,-1.2801667551199587,3.9624689169871883
3.7000000000000002,0.75449997186660767,-0.78527775075700534,-5.443824192991972,3.7000000000000002,0.24580000340938568,0.41077776087654955,6.8224068777060856,3.7000000000000002,2.6452000141143799,-0.15972233480877349,-107.91355020102164,3.7000000000000002,0.36959999799728394,1.4022223320272234,5.8270989790742931,3.7000000000000002,0.40239998698234558,-1.0628889004389444,5.4167289608790421
3.75,0.70859998464584351,-1.069444186157652,-4.6163570457770566,3.75,0.27930000424385071,0.88661102785004664,7.1420985929392105,3.75,0.81999999284744263,-9.5989446838697123,-40.488733709962339,3.75,0.44960001111030579,1.5770555701520734,2.293888442678218,3.75,0.35379999876022339,-0.73505552278624764,6.6808954341176197
