Data Set 1:Time(s),Data Set 1:Position(m),Data Set 1:Velocity(m/s),Data Set 1:Acceleration(m/s²),Data Set 2:Time(s),Data Set 2:Position(m),Data Set 2:Velocity(m/s),Data Set 2:Acceleration(m/s²)
0.84999999999999998,0.69819998741149902,1.3370556135972345,-5.2341340592613914,0.84999999999999998,0.37689998745918274,-1.3373888035615289,4.2392280044746968
0.90000000000000002,0.77929997444152832,0.8679446578025819,-7.1885797160643152,0.90000000000000002,0.31200000643730164,-1.0503888047403762,6.1676226694274865
0.94999999999999996,0.78100001811981201,0.44800019926495022,-6.1594156019481625,0.94999999999999996,0.26690000295639038,-0.66227780448065865,6.7852771898478652
1,0.80720001459121704,0.29738873243331887,-5.6662362206865238,1,0.24619999527931213,-0.28844444288147808,5.738981477456325
1.05,0.82239997386932373,-0.031833383772108294,-6.4975921938448744,1.05,0.24580000340938568,-0.064055530561341195,4.2878701271098327
1.1000000000000001,0.80720001459121704,-0.4064444369739959,-6.511450071393714,1.1000000000000001,0.24580000340938568,0.058499963747130505,4.3802775166652834
1.1499999999999999,0.77719998359680176,-0.7205000519752508,-5.8199370440877507,1.1499999999999999,0.24619999527931213,0.28211108512348609,6.1130865442532096
1.2,0.73339998722076416,-0.98772201273176374,-4.920956446432764,1.2,0.26240000128746033,0.71211109558741226,7.0742287431602051
1.25,0.67760002613067627,-1.2192776799201959,-3.7964527989611181,1.25,0.31999999284744263,1.1050555689467316,5.827284286971441
1.3,0.60890001058578491,-1.3846668766604522,-2.2989210661178849,1.3,0.38199999928474426,1.3252778516875365,3.7108635598862709
1.3500000000000001,0.53579998016357422,-1.4658890167872123,-0.44626429401063133,1.3500000000000001,0.45480000972747803,1.4627221888966042,1.6497205758904336
1.3999999999999999,0.45719999074935913,-1.4313888053099326,1.5195687197976744,1.3999999999999999,0.53270000219345093,1.4872775640752591,-0.30691412587961453
1.45,0.38960000872612,-1.308055561449792,3.4217589385347704,1.45,0.60759997367858887,1.4171665079063833,-1.9483625244947229
1.5,0.32409998774528503,-1.1041667395167873,5.4207719448539917,1.5,0.67619997262954712,1.2872779038217326,-3.4777766208589802
1.55,0.27129998803138733,-0.7460554937521614,6.7618215111670574,1.55,0.73930001258850098,1.0766111148728259,-5.0447532976115097
1.6000000000000001,0.24580000340938568,-0.32999994854132358,6.2164502379335014,1.6000000000000001,0.78789997100830078,0.77655547195010766,-6.3602765677151849
1.6499999999999999,0.24719999730587006,-0.070666695634524032,4.719999579735747,1.6499999999999999,0.82099997997283936,0.39988908502790688,-6.8957394103945111
1.7,0.24619999527931213,0.060222198565800994,4.6483025736646866,1.7,0.82510000467300415,0.055055783854590513,-6.8041679667837807
1.75,0.24619999527931213,0.30988886952400191,6.0583956953551992,1.75,0.82340002059936523,-0.24416668547524334,-7.1324715735735671
1.8,0.2685999870300293,0.71200009021494093,6.6678706372593703,1.8,0.80889999866485596,-0.66922244098451367,-7.1075926592320613
1.8500000000000001,0.32030001282691956,1.0698889361487502,5.4815116165964808,1.8500000000000001,0.75379997491836548,-1.0370555520057687,-5.5943498548902229
1.8999999999999999,0.38269999623298645,1.2874443829059612,3.5283329816144184,1.8999999999999999,0.69580000638961792,-1.2325554258293587,-3.8482702624650638
1.95,0.45239999890327454,1.4098332987891302,1.6350624323994969,1.95,0.63069999217987061,-1.3949442737632325,-2.4337039225631227
2,0.52649998664855957,1.4481111864248917,-0.1927153747758816,2,0.55440002679824829,-1.4924443264802303,-0.75669947689697459
2.0499999999999998,0.60100001096725464,1.3930556840366781,-1.8855873725296617,2.0499999999999998,0.47620001435279846,-1.4803890056080282,1.1318809134356862
2.1000000000000001,0.67000001668930054,1.2396109931998773,-2.927686246456922,2.1000000000000001,0.4034000039100647,-1.380889034933513,3.1403703178152615
2.1499999999999999,0.72759997844696045,1.0174999634424839,-1.8665741071288904,2.1499999999999999,0.33509999513626099,-1.1851111965046981,5.3474085244499499
2.2000000000000002,0.77310001850128174,0.94688885741763629,0.068333036737684136,2.2000000000000002,0.27689999341964722,-0.82866663734118129,6.9323467435660087
2.25,0.80449998378753662,1.0236665275361807,0.1960190266002971,2.25,0.24750000238418579,-0.39111105104287519,6.4971915503710962
2.2999999999999998,0.81959998607635498,1.8309444851345471,-13.613301681147677,2.2999999999999998,0.24580000340938568,-0.10494442449675667,4.7070059649370348
2.3500000000000001,1.1644999980926514,-0.31344440248277433,-26.500895555004629,2.3500000000000001,0.24580000340938568,0.023999992344114512,3.9632409351107505
2.3999999999999999,0.78339999914169312,-2.3712223105960404,-12.576111461277359,2.3999999999999999,0.24719999730587006,0.17322227358818046,5.35941401289569
2.4500000000000002,0.7523999810218811,-1.4981111884117133,1.4453406779118285,2.4500000000000002,0.25060001015663147,0.54583341711097288,7.0256788927463916
2.5,0.69099998474121094,-1.3698888321717602,1.617965056204506,2.5,0.29820001125335693,0.99083335863219535,6.5627155664526482
2.5499999999999998,0.63099998235702515,-1.3488330774837067,0.17274762561293588,2.5499999999999998,0.35890001058578491,1.2719999998807905,4.5655243144726896
2.6000000000000001,0.55510002374649048,-1.4732775754398759,-0.14453898241489874,2.6000000000000001,0.43000000715255737,1.4387777944405864,2.4411721453990398
2.6499999999999999,0.47620001435279846,-1.4384445051352175,1.4495655480358256,2.6499999999999999,0.50620001554489136,1.5047222044732826,0.46644898384442252
2.7000000000000002,0.40720000863075256,-1.3087779449092016,3.1480552605640586,2.7000000000000002,0.58380001783370972,1.4829997552765739,-1.4226551271147032
2.75,0.34509998559951782,-1.1351111696826106,5.4684581442011782,2.75,0.65789997577667236,1.3689442475636822,-3.3690724567866668
2.7999999999999998,0.2906000018119812,-0.88233324388662959,10.550525563734558,2.7999999999999998,0.72549998760223389,1.1416111389795938,-5.1050596399071893
2.8500000000000001,0.24860000610351562,-0.18516662220160118,15.627314697629123,2.8500000000000001,0.77649998664855957,0.82472234964370672,-6.1611414691548285
2.8999999999999999,0.24410000443458557,0.77211112611823529,16.057715868508346,2.8999999999999999,0.80790001153945923,0.48694448338614543,-6.4652784555046594
2.9500000000000002,0.24580000340938568,2.7603333691755907,-5.3413274295536022,2.9500000000000002,0.821399986743927,0.20177774959140346,-6.9758645730254054
3,0.79030001163482666,0.244055564204852,-24.983704246488681,3,0.83619999885559082,-0.21355549494425494,-7.3088895391534976
3.0499999999999998,0.26100000739097595,-2.11988895303673,-3.6787346419360922,3.0499999999999998,0.79820001125335693,-0.59655567010243715,-6.4319140657230589
3.1000000000000001,0.30619999766349792,0.059944432642724942,16.288210451602904,3.1000000000000001,0.76889997720718384,-0.84661122825410573,-5.5616960021448669
3.1499999999999999,0.36480000615119934,0.90266671445634528,13.21904344231257,3.1499999999999999,0.71789997816085815,-1.1456109086672457,-4.6624374242476501
3.2000000000000002,0.42820000648498535,1.3803889188501568,6.9183945563840412,3.2000000000000002,0.65030002593994141,-1.3508332603507569,-3.0947236873117663
3.25,0.50580000877380371,1.4671111106872583,1.2074062807692432,3.25,0.5778999924659729,-1.455944610966579,-1.4410496631890191
3.2999999999999998,0.58270001411437988,1.3933331933286455,-1.648488263657079,3.2999999999999998,0.5023999810218811,-1.4897777471277447,0.24743944774441026
3.3500000000000001,0.64719998836517334,1.253055400318569,-3.2232702330306786,3.3500000000000001,0.42620000243186951,-1.4445554299487,2.2573456306148518
3.3999999999999999,0.70929998159408569,1.0656112101342934,-4.4404613658969732,3.3999999999999999,0.35440000891685486,-1.2931666771570833,4.7283016743115374
3.4500000000000002,0.75690001249313354,0.80622235933939601,-5.5182412542678589,3.4500000000000002,0.28929999470710754,-0.97572228146923889,6.977716148083581
3.5,0.79100000858306885,0.51066660218768734,-6.4275627334912704,3.5,0.24789999425411224,-0.49777774347199405,7.1929635089120856
3.5499999999999998,0.81169998645782471,0.14377779430813256,-6.8548465952461157,3.5499999999999998,0.24580000340938568,-0.14049994448820755,5.238858021703769
3.6000000000000001,0.80510002374649048,-0.21716677480273763,-6.4519455955352276,3.6000000000000001,0.24580000340938568,-0.00055554012457530568,3.7911107234748798
3.6499999999999999,0.78579998016357422,-0.50622247987323299,-5.8599370589226849,3.6499999999999999,0.24750000238418579,0.10794444216622245,4.732653889575122
3.7000000000000002,0.75449997186660767,-0.78527775075700534,-5.443824192991972,3.7000000000000002,0.24580000340938568,0.41077776087654955,6.8224068777060856
3.75,0.70859998464584351,-1.069444186157652,-4.6163570457770566,3.75,0.27930000424385071,0.88661102785004664,7.1420985929392105
3.7999999999999998,0.6445000171661377,-1.2845553788873882,-3.0599093547573659,3.7999999999999998,0.3416999876499176,1.2376666317383447,5.2045372947130533
3.8500000000000001,0.57480001449584961,-1.3839445842636948,-1.2529027452807306,3.8500000000000001,0.41130000352859497,1.4171666486395722,2.7790433324781403
3.8999999999999999,0.50309997797012329,-1.3999444908565934,0.43598805772668586,3.8999999999999999,0.48719999194145203,1.4855554699897755,0.81506263878611485
3.9500000000000002,0.43200001120567322,-1.3395555151833429,2.1141668758642314,3.9500000000000002,0.56309998035430908,1.4767778582043121,-0.77117142485981061
4,0.36579999327659607,-1.1916666974624024,3.8191357926454086,4,0.63580000400543213,1.4115557240115304,-2.4501851357427618
4.0499999999999998,0.31000000238418579,-0.96283334824774158,5.4565745049421004,4.0499999999999998,0.70480000972747803,1.2955556147628382,-5.0680256828114212
4.0999999999999996,0.26339998841285706,-0.61688885092735113,6.360247395472757,4.0999999999999996,0.78200000524520874,0.88038888242509372,-7.0939205494927746
4.1500000000000004,0.24690000712871552,-0.24916657971011222,5.8144750234521254,4.1500000000000004,0.79240000247955322,0.45333335796991886,-6.7239207434065271
4.2000000000000002,0.24690000712871552,-0.022277807195981353,5.0081785170384423,4.2000000000000002,0.81550002098083496,0.21394431591033988,-6.2160500129799816
4.25,0.24619999527931213,0.17772220902972788,5.4307717462012901,4.25,0.82029998302459717,-0.11944459544287811,-6.3919122572298548
4.2999999999999998,0.25720000267028809,0.50122227933671815,6.186697213554079,4.2999999999999998,0.80379998683929443,-0.44849988487031806,-6.225554286329829
4.3499999999999996,0.29480001330375671,0.85555549297067601,5.8562957440261156,4.3499999999999996,0.77340000867843628,-0.75166652599970296,-5.8191680153946495
4.4000000000000004,0.34689998626708984,1.1328332953982849,4.511759168020018,4.4000000000000004,0.72930002212524414,-1.0480557216538291,-4.9325940877567218
4.4500000000000002,0.41170001029968262,1.3210555414358798,2.7060181500367619,4.4500000000000002,0.66579997539520264,-1.2766668697198253,-3.3987947544198422
4.5,0.48309999704360962,1.404555390278502,0.80682176774666703,4.5,0.5964999794960022,-1.3928887579176197,-1.700398946801825
4.5499999999999998,0.55549997091293335,1.3993889424535986,-1.0252449799467465,4.5499999999999998,0.52410000562667847,-1.4399442407819985,-0.066821024189715
4.5999999999999996,0.62720000743865967,1.2950557470321618,-2.682900962270359,4.5999999999999996,0.4489000141620636,-1.397999972105022,1.5984866630148298
4.6500000000000004,0.68790000677108765,1.1161667108535736,-4.0275318111166198,4.6500000000000004,0.38269999623298645,-1.2930555393298431,3.5031786119496005
4.7000000000000002,0.74029999971389771,0.88755561245812453,-5.2013284630245424,4.7000000000000002,0.31510001420974731,-1.0731666286786417,5.675277408258391
4.75,0.77960002422332764,0.5918332272105763,-6.1574391855134039,4.75,0.26620000600814819,-0.6805555770794568,6.7734070784515987
4.7999999999999998,0.80199998617172241,0.24516648716396794,-6.4948438457500961,4.7999999999999998,0.24690000712871552,-0.28883333835336922,5.7977682908560224
4.8499999999999996,0.80339998006820679,-0.094333158599005484,-6.0282380382219785,4.8499999999999996,0.24690000712871552,-0.064444467425346319,4.0315767041878905
4.9000000000000004,0.79070001840591431,-0.37533305088678875,-5.1850367806575894,4.9000000000000004,0.24510000646114349,0.049299940466880771,3.3601383685513753
4.9500000000000002,0.76380002498626709,-0.61038874917560226,-4.3377946482764616,4.9500000000000002,0.24650000035762787,0.23052768988741809,3.4178051541065124
5,0.71960002183914185,-0.77211108472612378,-3.6929033862220275,5,0.27439999580383301,0.40722212857670376,3.4840923428167763
