Data Set 1:Time(s),Data Set 1:Position(m),Data Set 1:Velocity(m/s),Data Set 1:Acceleration(m/s²),Data Set 2:Time(s),Data Set 2:Position(m),Data Set 2:Velocity(m/s),Data Set 2:Acceleration(m/s²)
1.7,0.82270002365112305,0.066833363638983831,-4.6244765505378629,1.7,1.1478999853134155,-0.40522227684656764,-24.873054533460977
1.75,0.82480001449584961,-0.065666702058580176,-4.7841366426444338,1.75,0.79000002145767212,-2.4596666627460038,-12.710647533337271
1.8,0.82410001754760742,-0.33577783240212328,-6.3048458945604038,1.8,0.73339998722076416,-1.7028333081139457,1.2932405335667481
1.8500000000000001,0.79890000820159912,-0.74616670608520563,-6.9337036230681965,1.8500000000000001,0.66790002584457397,-1.5358333289623269,2.6673444167331319
1.8999999999999999,0.74720001220703125,-1.1227777931425316,-5.7053397007194597,1.8999999999999999,0.59340000152587891,-1.42861134476132,2.2075000276536154
1.95,0.67930001020431519,-1.3522222638130188,-3.5099698437584732,1.95,0.52069997787475586,-1.3921667138735454,2.0729342360555454
2,0.60820001363754272,-1.4711668259567692,-1.1747222347759829,2,0.4512999951839447,-1.27449984351794,3.347069135418653
2.0499999999999998,0.52789998054504395,-1.4746111631393424,1.2050626546512511,2.0499999999999998,0.38960000872612,-1.0641665425565503,4.8507709562042676
2.1000000000000001,0.45410001277923584,-1.3328888846768263,3.1875624148933945,2.1000000000000001,0.34130001068115234,-0.77355555362171524,6.0602149201763957
2.1499999999999999,0.39269998669624329,-1.1288333601421774,4.6344145028679344,2.1499999999999999,0.31000000238418579,-0.42827780048052438,6.651110358444253
2.2000000000000002,0.33959999680519104,-0.86833319730228842,5.9492596505600623,2.2000000000000002,0.30000001192092896,-0.097388972838719667,6.9078703261451935
2.25,0.30270001292228699,-0.53511102994283133,7.1276531635243314,2.25,0.29859998822212219,0.26188885172208193,7.0220377618148104
2.2999999999999998,0.28240001201629639,-0.12872230675485397,7.6917274590627649,2.2999999999999998,0.32510000467300415,0.63383339179886711,6.5127163113635191
2.3500000000000001,0.28999999165534973,0.27805550230873938,7.3487346095067432,2.3500000000000001,0.36550000309944153,0.93633333841959576,5.4568205810623338
2.3999999999999999,0.31380000710487366,0.619722207387288,6.5975309154133734,2.3999999999999999,0.42030000686645508,1.1912777192062796,4.0332716740207948
2.4500000000000002,0.35269999504089355,0.93361106183793796,5.7398457402064578,2.4500000000000002,0.48789998888969421,1.3586111035611894,2.1908340998637965
2.5,0.4074999988079071,1.2172221971882733,4.3575003191276886,2.5,0.56069999933242798,1.417722370889454,0.20339450350514113
2.5499999999999998,0.47859999537467957,1.402611070209079,2.3235811679451399,2.5499999999999998,0.63450002670288086,1.3696110414134131,-1.6944460754777328
2.6000000000000001,0.55379998683929443,1.4518334137068845,0.20435297930681662,2.6000000000000001,0.69999998807907104,1.2394997974236799,-3.4817588182143271
2.6499999999999999,0.62790000438690186,1.4042223824395066,-1.6698767373591217,2.6499999999999999,0.758899986743927,1.0587777694066358,-5.695954590667907
2.7000000000000002,0.69620001316070557,1.2788333992163339,-3.4759891437895347,2.7000000000000002,0.81889998912811279,0.64477794700198698,-7.1894739697008889
2.75,0.75620001554489136,1.1021110084321784,-5.828611966636454,2.75,0.82480001449584961,0.20777795049879291,-6.3120994394944114
2.7999999999999998,0.82069998979568481,0.66994438568751002,-7.4092896540223903,2.7999999999999998,0.8255000114440918,0.0030000342263115602,-5.1746929501309795
2.8500000000000001,0.82510000467300415,0.21050006151199332,-6.2809567484590723,2.8500000000000001,0.8255000114440918,-0.20294444428549863,-5.7554031227841742
2.8999999999999999,0.8255000114440918,0.021499958303239614,-4.7496301892362984,2.8999999999999999,0.81480002403259277,-0.56111133760876086,-6.5450624643284572
2.9500000000000002,0.82580000162124634,-0.13600014977984962,-5.3633939888742255,2.9500000000000002,0.77029997110366821,-0.94150013393825949,-5.8422208016301473
3,0.82309997081756592,-0.4765554269154873,-6.7122206735758239,3,0.71340000629425049,-1.1901110741827241,-4.1090417791295968
3.0499999999999998,0.78140002489089966,-0.88922199275758518,-6.6043841618078636,3.0499999999999998,0.64789998531341553,-1.3469999531904853,-2.2290117486759322
3.1000000000000001,0.72860002517700195,-1.2025001645088189,-5.0400636998223591,3.1000000000000001,0.57620000839233398,-1.4198332528273256,-0.19407425949602528
3.1499999999999999,0.65759998559951782,-1.4205001956886705,-2.6920049922701796,3.1499999999999999,0.50069999694824219,-1.3735555277930358,1.9076534719378786
3.2000000000000002,0.57999998331069946,-1.4793887568844688,-0.1274058572304273,3.2000000000000002,0.43380001187324524,-1.2096666958596971,3.6152459864998909
3.25,0.50480002164840698,-1.4181109931733895,2.1026535442581906,3.25,0.3781999945640564,-0.99316676457723141,4.9071292818328542
3.2999999999999998,0.43340000510215759,-1.2435000803735521,3.8020667654496787,3.2999999999999998,0.33169999718666077,-0.7093334032429589,5.9470682876345622
3.3500000000000001,0.37929999828338623,-1.0170556108156834,4.9972218863758071,3.3500000000000001,0.30649998784065247,-0.39455559518602135,6.828179743922786
3.3999999999999999,0.33030000329017639,-0.751055628061294,6.1431790667551462,3.3999999999999999,0.28999999165534973,-0.026999976899888752,7.5560191439257691
3.4500000000000002,0.29789999127388,-0.3712778455681271,6.6827475748680198,3.4500000000000002,0.30059999227523804,0.39566670854886365,7.480555662402403
3.5,0.29789999127388,-0.056888875034120441,6.7106489322067846,3.5,0.33169999718666077,0.77355558673540881,6.3086416158411316
3.5499999999999998,0.29199999570846558,0.26777782373958164,7.0996607895250632,3.5499999999999998,0.38269999623298645,1.0469999909400938,4.6564193879380529
3.6000000000000001,0.31859999895095825,0.68344447347852888,6.815216000433316,3.6000000000000001,0.43999999761581421,1.2259999579853476,3.3234262999928981
3.6499999999999999,0.36509999632835388,1.0071111387676657,5.4519751833544836,3.6499999999999999,0.50999999046325684,1.3399999671512173,2.5146623820434448
3.7000000000000002,0.42440000176429749,1.2301667034626005,3.9106785699173385,3.7000000000000002,0.57169997692108154,1.4495558043320973,1.74213108825097
3.75,0.49070000648498535,1.3809443844689284,2.4846603840957484,3.75,0.64170002937316895,1.7128336098459067,-2.4350634419623725
3.7999999999999998,0.56239998340606689,1.4966667029592724,0.62901241543850617,3.7999999999999998,0.78140002489089966,1.2904444005754259,-7.8328731343334264
3.8500000000000001,0.6445000171661377,1.5028333498371962,-2.2915439749205593,3.8500000000000001,0.78240001201629639,0.63399983776940205,-7.9683959392117858
3.8999999999999999,0.72409999370574951,1.2701665361722303,-5.2055247495939607,3.8999999999999999,0.81859999895095825,0.39288878440856911,-5.88793125417497
3.9500000000000002,0.77579998970031738,0.92233330011367809,-6.8163875904348048,3.9500000000000002,0.82580000162124634,0.12033333381017054,-4.7420976890457984
4,0.81889998912811279,0.51972230275472109,-6.8596283318819964,4,0.82580000162124634,-0.038055512640211349,-4.5945367879337775
4.0499999999999998,0.82580000162124634,0.16633348332511053,-5.5304935868875598,4.0499999999999998,0.82510000467300415,-0.2769443723890519,-5.7094765666090366
4.0999999999999996,0.8255000114440918,-0.0093332595295376186,-4.6657412876317457,4.0999999999999996,0.80510002374649048,-0.63400013579262449,-6.3202176473022673
4.1500000000000004,0.82580000162124634,-0.20199990934795772,-5.5617912775940326,4.1500000000000004,0.76069998741149902,-0.98000026411480079,-5.540677951073949
4.2000000000000002,0.81410002708435059,-0.5502222312821291,-6.7280575265119369,4.2000000000000002,0.70169997215270996,-1.2196666333410493,-3.9069418278005839
4.25,0.77340000867843628,-0.95116688145531814,-6.4075625421088587,4.25,0.63650000095367432,-1.3837220436996922,-1.8439805434073984
4.2999999999999998,0.7150999903678894,-1.2710001567999545,-4.3992578615376638,4.2999999999999998,0.55820000171661377,-1.419944332705606,0.49777699657432933
4.3499999999999996,0.63819998502731323,-1.4166666236188634,-1.7194120144402187,4.3499999999999996,0.48820000886917114,-1.3181110554271236,2.4975909771007023
4.4000000000000004,0.56720000505447388,-1.4119443628523045,0.46222238444984237,4.4000000000000004,0.42340001463890076,-1.1363334457079537,3.8539186947875197
4.4500000000000002,0.49549999833106995,-1.3459999859333058,2.1112339180192436,4.4500000000000002,0.37439998984336853,-0.92450012763341427,4.972037847763203
4.5,0.42890000343322754,-1.1921666893694167,3.4986104310294794,4.5,0.32859998941421509,-0.65416660573747598,6.2289208081769489
4.5499999999999998,0.37479999661445618,-0.99166673090722979,4.7602157257957591,4.5499999999999998,0.30410000681877136,-0.28649992412991038,7.1077156490014106
4.5999999999999996,0.32719999551773071,-0.72377784384621302,6.0973150954570317,4.5999999999999996,0.29960000514984131,0.095388839642206513,7.174567114791734
4.6500000000000004,0.29859998822212219,-0.37266670001877572,7.169383534310751,4.6500000000000004,0.31479999423027039,0.45677771170933906,6.6203086556475794
4.7000000000000002,0.28819999098777771,0.020944476127624539,7.6104948182164982,4.7000000000000002,0.34749999642372131,0.7677221960491617,5.7283339309104013
4.75,0.30059999227523804,0.41883341140217362,7.3200625144405285,4.75,0.39309999346733093,1.0345555510785871,4.6375812755690786
4.7999999999999998,0.33169999718666077,0.77872236569722608,6.3831942970001974,4.7999999999999998,0.45269998908042908,1.2482223411401134,3.1972476223736277
4.8499999999999996,0.38100001215934753,1.0762223104635844,4.9818347937162644,4.8499999999999996,0.5220000147819519,1.3660000926918414,1.5603827795496326
4.9000000000000004,0.4424000084400177,1.2856666445732079,3.4875432898601084,4.9000000000000004,0.59340000152587891,1.3908666869004527,0.27246415891031911
4.9500000000000002,0.51410001516342163,1.4064164376921138,2.3164002174213181,4.9500000000000002,0.66380000114440918,1.3593890849086983,-0.41195417719853317
5,0.58859997987747192,1.4629995160632703,1.5866928060114269,5,0.72790002822875977,1.3181114859051208,-0.70850288978323872
