Data Set 1:Time(s),Data Set 1:Position(m),Data Set 1:Velocity(m/s),Data Set 1:Acceleration(m/s²),Data Set 2:Time(s),Data Set 2:Position(m),Data Set 2:Velocity(m/s),Data Set 2:Acceleration(m/s²)
0,0.64649999141693115,0.78377796543969047,-2.1129213328714713,0,0.63410001993179321,-1.2683336271180048,1.8456333084606846
0.050000000000000003,0.68790000677108765,0.70280563500192439,-2.8329146073924165,0.050000000000000003,0.56999999284744263,-1.2115000602271822,2.8679374458245293
0.10000000000000001,0.72409999370574951,0.54763340950012207,-3.8427691272011515,0.10000000000000001,0.50440001487731934,-1.0498666167259216,4.2962038599782515
0.14999999999999999,0.74650001525878906,0.31933340761396622,-4.8243868921274027,0.14999999999999999,0.45860001444816589,-0.77416678269704187,5.5912153045704329
0.20000000000000001,0.75760000944137573,0.039666593074798584,-5.3096212373103624,0.20000000000000001,0.42649999260902405,-0.45538900627030271,6.2931111721712867
0.25,0.75069999694824219,-0.24405558904012048,-5.0522347512068579,0.25,0.41380000114440918,-0.1363889707459344,6.6343400986106316
0.29999999999999999,0.7314000129699707,-0.48783342043558764,-4.2520057731940408,0.29999999999999999,0.41029998660087585,0.22022215856446159,6.5504332107526286
0.34999999999999998,0.6995999813079834,-0.67761113246281923,-3.1939184684076403,0.34999999999999998,0.4357999861240387,0.56583341625001682,5.5275315027913914
0.40000000000000002,0.66130000352859497,-0.80805540084838856,-2.0408948354515029,0.40000000000000002,0.47310000658035278,0.79144448041915882,4.0724378861027004
0.45000000000000001,0.61720001697540283,-0.88911111156145728,-0.69953786370195059,0.45000000000000001,0.51719999313354492,0.95611105362574256,2.7875001599759242
0.5,0.56929999589920044,-0.8922222587797376,0.93033935552761748,0.5,0.56959998607635498,1.0756667289468977,1.3482412990228643
0.55000000000000004,0.52410000562667847,-0.80099996593263423,2.6455862562597523,0.55000000000000004,0.62790000438690186,1.1151667767100866,-0.53373530139157666
0.59999999999999998,0.48550000786781311,-0.61933335330751227,4.1402463467768689,0.59999999999999998,0.68650001287460327,1.0317221283912661,-2.5971303659456755
0.65000000000000002,0.45890000462532043,-0.36216674579514407,5.0638887617323141,0.65000000000000002,0.73549997806549072,0.84033330281575536,-4.3534873536339527
0.69999999999999996,0.44859999418258667,-0.082833386129803135,5.2981487394850939,0.69999999999999996,0.77340000867843628,0.57355559534496736,-5.5976545369183599
0.75,0.4512999951839447,0.18566671344968999,5.0550002190801822,0.75,0.79449999332427979,0.26111106077829987,-6.3537352798897535
0.80000000000000004,0.46790000796318054,0.43427776959207326,4.4709562795397693,0.80000000000000004,0.8003000020980835,-0.074944562382168248,-6.7129011507387517
0.84999999999999998,0.49619999527931213,0.64433326323827123,3.5758023092776177,0.84999999999999998,0.78789997100830078,-0.42761113908555776,-6.5723449175740472
