Data Set 1:Time(s),Data Set 1:Position(m),Data Set 1:Velocity(m/s),Data Set 1:Acceleration(m/s²)
0,0.89550000429153442,-0.34766680664486355,-1.2641915678977971
0.050000000000000003,0.87860000133514404,-0.38975018594000077,-1.6861781367549193
0.10000000000000001,0.86339998245239258,-0.50176682074864709,-1.8835623010441112
0.14999999999999999,0.83099997043609619,-0.64438876178529536,-0.86389515318988275
0.20000000000000001,0.79240000247955322,-0.65522193908691406,1.5051830201237291
0.25,0.75760000944137573,-0.49433310826619475,3.9255480449876674
0.29999999999999999,0.73760002851486206,-0.20783325036366782,5.2306767783047246
0.34999999999999998,0.73720002174377441,0.087277657455868171,5.1881164864257512
0.40000000000000002,0.74819999933242798,0.34272220399644632,4.2286430428057526
0.45000000000000001,0.77310001850128174,0.54250011841456092,2.4444758892059331
0.5,0.80760002136230469,0.6178889671961465,0.015030157418899764
0.55000000000000004,0.84140002727508545,0.54305556747648465,-2.3761434135613606
0.59999999999999998,0.86690002679824829,0.34838875134785979,-4.0605564176300435
0.65000000000000002,0.87860000133514404,0.092333257198333754,-4.7215433400354279
0.69999999999999996,0.87550002336502075,-0.1583334141307407,-4.4976239587053843
0.75,0.86169999837875366,-0.3813334968354965,-3.5742594320097081
0.80000000000000004,0.83550000190734863,-0.54722236262427437,-1.8710485763020011
0.84999999999999998,0.8026999831199646,-0.60283342997233091,0.54009446391352833
0.90000000000000002,0.76819998025894165,-0.49977762831581973,3.0246924287007189
0.94999999999999996,0.74650001525878906,-0.25772213935852051,4.5933941448176352
1,0.74169999361038208,0.015999939706590426,4.8926535395928354
1.05,0.74930000305175781,0.26744435230890901,4.2435503116360431
1.1000000000000001,0.77029997110366821,0.46805563900205865,2.8580882483058545
1.1499999999999999,0.80000001192092896,0.57394471433427641,0.94901207420560718
1.2,0.83170002698898315,0.57511107789145544,-1.2325627568327389
1.25,0.86269998550415039,0.45100003480911227,-3.3453082228884266
1.3,0.88200002908706665,0.21005567577150122,-4.738888769973939
1.3500000000000001,0.88510000705718994,-0.070666604571872335,-5.0203091200487142
1.3999999999999999,0.87410002946853638,-0.33416658639907859,-4.2339827359458555
1.45,0.84930002689361572,-0.5332223243183557,-2.489013546778827
1.5,0.8158000111579895,-0.61077790127860132,-0.13129608130749412
1.55,0.78200000524520874,-0.54466668102476312,2.1803091889546189
1.6000000000000001,0.75620001554489136,-0.35866664515601293,3.7783328213809457
1.6499999999999999,0.74510002136230469,-0.13050016429689207,4.5200925182413201
1.7,0.74269998073577881,0.11322216855155093,4.6132421235979315
1.75,0.75510001182556152,0.36827789412604411,3.7798462274633784
1.8,0.78310000896453857,0.53955558273527338,1.9088881619182672
1.8500000000000001,0.81510001420974731,0.5754999319712325,-0.36506196598947421
1.8999999999999999,0.84549999237060547,0.49005554782019772,-2.3937032178596254
1.95,0.86790001392364502,0.31000004874335391,-3.8072221257068519
2,0.87860000133514404,0.076444480154249442,-4.4191984298788487
2.0499999999999998,0.87550002336502075,-0.16155564122729824,-4.2434270367210249
2.1000000000000001,0.8619999885559082,-0.37977791494793328,-3.2477778968987603
2.1499999999999999,0.83480000495910645,-0.5255556437704294,-1.3878696126702408
2.2000000000000002,0.80339998006820679,-0.53544448481665707,0.84098882881211023
2.25,0.77619999647140503,-0.42433324787351889,2.7264511327684695
2.2999999999999998,0.75789999961853027,-0.23238887389500931,3.9016663844202792
2.3500000000000001,0.75139999389648438,-0.000944435596466065,4.2373762822445507
2.3999999999999999,0.75789999961853027,0.22650000121858369,3.6977466057848027
2.4500000000000002,0.77619999647140503,0.4011110795868767,2.3749382407576989
2.5,0.80169999599456787,0.4854999648200149,0.53944508602589847
2.5499999999999998,0.82929998636245728,0.45944448974397445,-1.3893816942050181
2.6000000000000001,0.85199999809265137,0.33033351103464742,-2.9377473173318083
2.6499999999999999,0.86510002613067627,0.1335554983880784,-3.7515441392674824
2.7000000000000002,0.86549997329711914,-0.075222220685746924,-3.8012037306656086
2.75,0.857200026512146,-0.27166661289003208,-3.1654328475763811
2.7999999999999998,0.83689999580383301,-0.42394459247589106,-1.7844754788610624
2.8500000000000001,0.81029999256134033,-0.47288891341951128,0.089846864158726322
2.8999999999999999,0.78479999303817749,-0.40961103306876262,1.878642723148249
2.9500000000000002,0.76620000600814819,-0.26433322164747447,3.1990116025194677
3,0.75620001554489136,-0.064500073591868198,3.8769126122380535
3.0499999999999998,0.758899986743927,0.15455550617641869,3.767253108966496
3.1000000000000001,0.77270001173019409,0.34594439797931226,2.8339204228954515
3.1499999999999999,0.7961999773979187,0.4688889450497094,1.1854944589697294
3.2000000000000002,0.82450002431869507,0.4777778188387552,-0.77425931338910126
3.25,0.84829998016357422,0.38088891241285605,-2.5078398393995998
3.2999999999999998,0.86580002307891846,0.20388894610934785,-3.6799395341932062
3.3500000000000001,0.87070000171661377,-0.020944608582390667,-4.028519528147612
3.3999999999999999,0.86309999227523804,-0.23366679747899358,-3.5184869795669731
3.4500000000000002,0.84579998254776001,-0.40416667858759553,-2.2528075693566163
3.5,0.81859999895095825,-0.4803888665305252,-0.47759191121584155
3.5499999999999998,0.79339998960494995,-0.45055558284123731,1.3115753730138195
3.6000000000000001,0.77069997787475586,-0.34183313449223807,2.8737355897456038
3.6499999999999999,0.75480002164840698,-0.13861089944839469,3.822807213406501
3.7000000000000002,0.75620001554489136,0.083499948183695452,3.8114177408041781
3.75,0.76510000228881836,0.26938878827624896,3.095647637490877
3.7999999999999998,0.78450000286102295,0.41283326016532046,1.8343525536266332
3.8500000000000001,0.80959999561309814,0.47399997711181613,0.11191502397442858
3.8999999999999999,0.83649998903274536,0.42850017547607394,-1.685987412929532
3.9500000000000002,0.85650002956390381,0.28672231568230527,-3.0646318638766221
4,0.86720001697540283,0.091944171322716817,-3.7347848400657626
4.0499999999999998,0.86619997024536133,-0.11722233560350225,-3.6399667829643056
4.0999999999999996,0.85449999570846558,-0.30083311928643025,-2.820060300974184
4.1500000000000004,0.83380001783370972,-0.42511098914676104,-1.3877172528961619
4.2000000000000002,0.80790001153945923,-0.45294450389014429,0.35546158934815542
4.25,0.78450000286102295,-0.38372231854332922,1.9786728201089125
4.2999999999999998,0.76649999618530273,-0.23744447363747534,3.1675935159494966
4.3499999999999996,0.75859999656677246,-0.040055447154574798,3.677530789080953
4.4000000000000004,0.76200002431869507,0.16611105865902318,3.3360793634697199
4.4500000000000002,0.77719998359680176,0.32638880941602971,2.2280246387293441
4.5,0.79820001125335693,0.40427774190902821,0.72305603527728579
4.5499999999999998,0.82099997997283936,0.39805557992723323,-0.80851835233195191
4.5999999999999996,0.8410000205039978,0.3151666455798669,-2.1355249447587115
4.6500000000000004,0.85509997606277466,0.16927772098117352,-3.0627466462276485
4.7000000000000002,0.8596000075340271,-0.015888843271467449,-3.3739504622824454
4.75,0.85339999198913574,-0.19805560509363862,-2.9585924707813098
4.7999999999999998,0.83829998970031738,-0.34083326657613178,-1.8793426049344255
4.8499999999999996,0.8158000111579895,-0.40105558103985128,-0.48676274624870608
4.9000000000000004,0.79409998655319214,-0.37480008602142217,0.57041780264288311
4.9500000000000002,0.77649998664855957,-0.30980545613500826,1.0264253064438036
5,0.76620000600814819,-0.25111085838741781,1.1658486503141816
