Data Set 1:Time(s),Data Set 1:Position(m),Data Set 1:Velocity(m/s),Data Set 1:Acceleration(m/s²),Data Set 2:Time(s),Data Set 2:Position(m),Data Set 2:Velocity(m/s),Data Set 2:Acceleration(m/s²)
1.95,0.86790001392364502,0.31000004874335391,-3.8072221257068519,1.95,0.86619997024536133,0.037444498803880462,-3.8265722769278079
2,0.87860000133514404,0.076444480154249442,-4.4191984298788487,2,0.86140000820159912,-0.18383330769009068,-3.5947842362486297
2.0499999999999998,0.87550002336502075,-0.16155564122729824,-4.2434270367210249,2.0499999999999998,0.84579998254776001,-0.35927792390187568,-2.4985182432480761
2.1000000000000001,0.8619999885559082,-0.37977791494793328,-3.2477778968987603,2.1000000000000001,0.82239997386932373,-0.45911113421122196,-0.79894856906231393
2.1499999999999999,0.83480000495910645,-0.5255556437704294,-1.3878696126702408,2.1499999999999999,0.79509997367858887,-0.44627755880355807,1.0766679674019015
2.2000000000000002,0.80339998006820679,-0.53544448481665707,0.84098882881211023,2.2000000000000002,0.77380001544952393,-0.33633318212297225,2.6194440545859119
2.25,0.77619999647140503,-0.42433324787351889,2.7264511327684695,2.25,0.758899986743927,-0.16016658809449966,3.5672217239568309
2.2999999999999998,0.75789999961853027,-0.23238887389500931,3.9016663844202792,2.2999999999999998,0.75620001554489136,0.051833457416958266,3.7393202568277886
2.3500000000000001,0.75139999389648438,-0.000944435596466065,4.2373762822445507,2.3500000000000001,0.76480001211166382,0.24788886308670022,3.0884255781585761
2.3999999999999999,0.75789999961853027,0.22650000121858369,3.6977466057848027,2.3999999999999999,0.78339999914169312,0.38588894738091334,1.8091361831735691
2.4500000000000002,0.77619999647140503,0.4011110795868767,2.3749382407576989,2.4500000000000002,0.80650001764297485,0.44533345434400767,0.13709809677100973
2.5,0.80169999599456787,0.4854999648200149,0.53944508602589847,2.5,0.83240002393722534,0.39983332157135076,-1.5430879629688523
2.5499999999999998,0.82929998636245728,0.45944448974397445,-1.3893816942050181,2.5499999999999998,0.84960001707077026,0.27527762783898241,-2.8517906864484179
2.6000000000000001,0.85199999809265137,0.33033351103464742,-2.9377473173318083,2.6000000000000001,0.86239999532699585,0.090944369633992439,-3.5678080938480505
2.6499999999999999,0.86510002613067627,0.1335554983880784,-3.7515441392674824,2.6499999999999999,0.8596000075340271,-0.1143332984712388,-3.489506483813861
2.7000000000000002,0.86549997329711914,-0.075222220685746924,-3.8012037306656086,2.7000000000000002,0.84960001707077026,-0.28833346234427554,-2.6665748637399589
2.75,0.857200026512146,-0.27166661289003208,-3.1654328475763811,2.75,0.82859998941421509,-0.40572242604361719,-1.2549371263127285
2.7999999999999998,0.83689999580383301,-0.42394459247589106,-1.7844754788610624,2.7999999999999998,0.80479997396469116,-0.4247776998413933,0.41284101244844562
2.8500000000000001,0.81029999256134033,-0.47288891341951128,0.089846864158726322,2.8500000000000001,0.78240001201629639,-0.35488877031538196,1.9014497230082388
2.8999999999999999,0.78479999303817749,-0.40961103306876262,1.878642723148249,2.8999999999999999,0.76690000295639038,-0.2182779047224255,2.9954307793099173
2.9500000000000002,0.76620000600814819,-0.26433322164747447,3.1990116025194677,2.9500000000000002,0.758899986743927,-0.038889050483703592,3.5973156491915383
3,0.75620001554489136,-0.064500073591868198,3.8769126122380535,3,0.76099997758865356,0.17527775632010598,3.3917927079730608
3.0499999999999998,0.758899986743927,0.15455550617641869,3.767253108966496,3.0499999999999998,0.77859997749328613,0.34188912974463559,2.2715757474487175
3.1000000000000001,0.77270001173019409,0.34594439797931226,2.8339204228954515,3.1000000000000001,0.79930001497268677,0.41805581914053996,0.72845536985514914
3.1499999999999999,0.7961999773979187,0.4688889450497094,1.1854944589697294,3.1499999999999999,0.82340002059936523,0.41433331039216759,-0.8638913248792085
3.2000000000000002,0.82450002431869507,0.4777778188387552,-0.77425931338910126,3.2000000000000002,0.84409999847412109,0.32588879267374671,-2.2886430407747773
3.25,0.84829998016357422,0.38088891241285605,-2.5078398393995998,3.25,0.85890001058578491,0.16849988036685551,-3.2743513768101966
3.2999999999999998,0.86580002307891846,0.20388894610934785,-3.6799395341932062,3.2999999999999998,0.86269998550415039,-0.030055642127990712,-3.5710778869228594
3.3500000000000001,0.87070000171661377,-0.020944608582390667,-4.028519528147612,3.3500000000000001,0.8554999828338623,-0.22083308961656342,-3.080615511646974
3.3999999999999999,0.86309999227523804,-0.23366679747899358,-3.5184869795669731,3.3999999999999999,0.83890002965927124,-0.36677754587597294,-1.8952790233823993
3.4500000000000002,0.84579998254776001,-0.40416667858759553,-2.2528075693566163,3.4500000000000002,0.81550002098083496,-0.43161114056905103,-0.2326562632749154
3.5,0.81859999895095825,-0.4803888665305252,-0.47759191121584155,3.5,0.79100000858306885,-0.38838893175125183,1.4112642885726192
3.5499999999999998,0.79339998960494995,-0.45055558284123731,1.3115753730138195,3.5499999999999998,0.77380001544952393,-0.27100003427929348,2.6280848700323247
3.6000000000000001,0.77069997787475586,-0.34183313449223807,2.8737355897456038,3.6000000000000001,0.76200002431869507,-0.10383360915713834,3.2912957263581539
3.6499999999999999,0.75480002164840698,-0.13861089944839469,3.822807213406501,3.6499999999999999,0.76239997148513794,0.085110863049824959,3.2796323667337854
3.7000000000000002,0.75620001554489136,0.083499948183695452,3.8114177408041781,3.7000000000000002,0.77139997482299805,0.25261130597856307,2.5859286019831558
3.75,0.76510000228881836,0.26938878827624896,3.095647637490877,3.75,0.79000002145767212,0.36472237772411836,1.3748765175725228
3.7999999999999998,0.78450000286102295,0.41283326016532046,1.8343525536266332,3.7999999999999998,0.81099998950958252,0.39977785613801742,-0.088087552123604376
3.8500000000000001,0.80959999561309814,0.47399997711181613,0.11191502397442858,3.8500000000000001,0.83310002088546753,0.35633342133627971,-1.5512370768888504
3.8999999999999999,0.83649998903274536,0.42850017547607394,-1.685987412929532,3.8999999999999999,0.85000002384185791,0.23277749617894475,-2.7147855287716687
3.9500000000000002,0.85650002956390381,0.28672231568230527,-3.0646318638766221,3.9500000000000002,0.85829997062683105,0.061555306116739907,-3.3097200555565913
4,0.86720001697540283,0.091944171322716817,-3.7347848400657626,4,0.85689997673034668,-0.12711097796758045,-3.1923740734288786
4.0499999999999998,0.86619997024536133,-0.11722233560350225,-3.6399667829643056,4.0499999999999998,0.84450000524520874,-0.28822203477223757,-2.335340042173121
4.0999999999999996,0.85449999570846558,-0.30083311928643025,-2.820060300974184,4.0999999999999996,0.8255000114440918,-0.38505560821956936,-0.91191508151865719
4.1500000000000004,0.83380001783370972,-0.42511098914676104,-1.3877172528961619,4.1500000000000004,0.80199998617172241,-0.38844452963934883,0.71333321156324103
4.2000000000000002,0.80790001153945923,-0.45294450389014429,0.35546158934815542,4.2000000000000002,0.78270000219345093,-0.29933340019649973,2.0366989720014814
4.25,0.78450000286102295,-0.38372231854332922,1.9786728201089125,4.25,0.77029997110366821,-0.16122212012608891,2.8176254512351302
4.2999999999999998,0.76649999618530273,-0.23744447363747534,3.1675935159494966,4.2999999999999998,0.76550000905990601,0.0043891867001851518,3.0398144766136492
4.3499999999999996,0.75859999656677246,-0.040055447154574798,3.677530789080953,4.3499999999999996,0.77100002765655518,0.16450004445181901,2.7009237327693323
4.4000000000000004,0.76200002431869507,0.16611105865902318,3.3360793634697199,4.4000000000000004,0.78310000896453857,0.29433319965998245,1.8523760231924671
4.4500000000000002,0.77719998359680176,0.32638880941602971,2.2280246387293441,4.4500000000000002,0.80239999294281006,0.37072224749459232,0.53250070339368893
4.5,0.79820001125335693,0.40427774190902821,0.72305603527728579,4.5,0.82410001754760742,0.35700009928809373,-0.97734637466478047
4.5499999999999998,0.82099997997283936,0.39805557992723323,-0.80851835233195191,4.5499999999999998,0.84170001745223999,0.25922215647167673,-2.1975327053187921
4.5999999999999996,0.8410000205039978,0.3151666455798669,-2.1355249447587115,4.5999999999999996,0.85170000791549683,0.1147220200962487,-2.8909885588987332
4.6500000000000004,0.85509997606277466,0.16927772098117352,-3.0627466462276485,4.6500000000000004,0.85409998893737793,-0.052389072047339384,-3.0062337716420431
4.7000000000000002,0.8596000075340271,-0.015888843271467449,-3.3739504622824454,4.7000000000000002,0.84619998931884766,-0.21138899856143567,-2.4917571265020588
4.75,0.85339999198913574,-0.19805560509363862,-2.9585924707813098,4.75,0.83099997043609619,-0.32338880830341005,-1.4455101593041162
4.7999999999999998,0.83829998970031738,-0.34083326657613178,-1.8793426049344255,4.7999999999999998,0.81139999628067017,-0.37138862742318118,-0.063806038211881952
4.8499999999999996,0.8158000111579895,-0.40105558103985128,-0.48676274624870608,4.8499999999999996,0.79000002145767212,-0.32861110236909552,1.2515127051759694
4.9000000000000004,0.79409998655319214,-0.37480008602142217,0.57041780264288311,4.9000000000000004,0.7750999927520752,-0.21853351593017512,1.9646739463011329
4.9500000000000002,0.77649998664855957,-0.30980545613500826,1.0264253064438036,4.9500000000000002,0.76789999008178711,-0.098805742131339122,2.0670637175624726
5,0.76620000600814819,-0.25111085838741781,1.1658486503141816,5,0.77069997787475586,-0.0081113311979504766,1.9644622486314678
