Data Set 1:Time(s),Data Set 1:Position(m),Data Set 1:Velocity(m/s),Data Set 1:Acceleration(m/s²)
0.0,0.6793000102043151,-1.3321114248699613,1.493262240180262
0.05,0.611299991607666,-1.2772224181228216,2.146605164916428
0.1,0.5468999743461608,-1.1689666112263997,3.2136324213610763
0.1499999999999999,0.4896000027656555,-0.9716109103626676,4.555204131720979
0.2,0.4469000101089477,-0.6963888141844006,5.698708339973732
0.25,0.4196000099182128,-0.3930556277434031,6.624177670405236
0.2999999999999999,0.4054999947547912,-0.0384445322884453,7.442345304621589
0.3499999999999999,0.4120000004768371,0.3818888134426539,7.501142232874291
0.4,0.4447999894618988,0.7725554870234594,6.301575016092371
0.45,0.4950999915599823,1.0432777636580997,4.369507987558106
0.5,0.5540999770164489,1.1976668569776745,2.476513597332403
0.55,0.6165000200271606,1.288944681485494,0.4841962070376821
0.5999999999999999,0.6862000226974487,1.2794999115996897,-2.1403409540653224
0.65,0.7509999871253967,1.1077777544657392,-5.154906976738097
0.6999999999999998,0.8083000183105468,0.7141111956702338,-6.9294751334337565
0.75,0.8251000046730042,0.2718333734406364,-5.852068841089435
0.8,0.8234000205993652,0.0586666663487752,-3.370094648849817
0.8499999999999999,0.8234000205993652,0.0018886062833997,-2.19682197511932
0.9,0.8223999738693237,-0.0375557939211527,-3.4703680026678385
0.95,0.8295999765396118,-0.2738887402746412,-6.082343291721223
1.0,0.807200014591217,-0.7369998759693565,-6.936975237396022
1.05,0.7502999901771545,-1.1058332853847077,-5.018920451402669
1.1,0.6865000128746032,-1.2713888453112716,-2.1169146085962907
1.15,0.6182000041007994,-1.2956667608684973,0.5672217887124967
1.2,0.55239999294281,-1.1967778205871578,2.823241496527644
1.25,0.4943999946117401,-0.996499922540452,4.622315118710197
1.3,0.4496000111103057,-0.7154999673366543,5.940894239846564
1.35,0.4210000038146972,-0.3841667705112035,6.772993486604574
1.4,0.4095999896526336,-0.0172222819593217,7.063951674434878
1.45,0.4192999899387359,0.3482778867085773,6.741420473949404
1.5,0.4462000131607055,0.6757778591579857,5.93836340639326
1.55,0.4889000058174133,0.95277769698037,4.786172233245996
1.6,0.54339998960495,1.17122221324179,3.186234739827528
1.65,0.6096000075340271,1.299055582947202,0.9361416745332944
1.7,0.6789000034332275,1.2865554624133633,-1.827191211927093
1.75,0.7430999875068665,1.134666634930504,-4.781634139793886
1.8,0.80239999294281,0.7771668169233531,-6.796634031666641
1.85,0.8262000083923339,0.3255002366171944,-6.1777776222170155
1.9,0.824500024318695,0.0694446100129021,-3.797501583158237
1.95,0.8238000273704528,-0.001055532031589,-2.4123169757701737
2.0,0.8238000273704528,-0.0567778944969177,-3.290186509673977
2.05,0.8255000114440918,-0.2600001626544527,-5.528981082233376
2.1,0.8088999986648558,-0.6725000010596377,-6.550956075942067
2.15,0.7555000185966491,-1.0404999719725707,-5.061667568889666
2.2,0.6955000162124633,-1.222889059119754,-2.4182727215466824
2.25,0.6281999945640564,-1.2699446909957484,0.1929951762711558
2.3,0.5633999705314636,-1.1844444109333885,2.3995705316832177
2.35,0.5065000057220459,-1.01205536060863,4.152346430001438
2.4,0.4589000046253204,-0.7564443515406709,5.554597723631204
2.45,0.428600013256073,-0.4416111111640929,6.554998751775713
2.5,0.4131000041961669,-0.0856667591465845,7.122098525733132
2.55,0.4185999929904937,0.2980000111791822,7.022562025137886
2.6,0.4444000124931335,0.647388895352681,6.20728354947066
2.65,0.4857999980449676,0.9397221439414548,4.847777414101143
2.7,0.5419999957084655,1.1426666378974912,3.1315121845698775
2.75,0.602400004863739,1.270999891890422,0.977284341682624
2.8,0.6747999787330627,1.2638332611984675,-1.666078137026907
2.85,0.7347999811172485,1.1038891143269,-4.227560077920374
2.9,0.7900000214576721,0.8235001895162789,-6.142377043947753
2.95,0.8251000046730042,0.402277840508355,-6.149537925734927
3.0,0.8241000175476074,0.1022222969267103,-4.123611785011533
3.05,0.8241000175476074,0.0140555699666341,-2.576759825518101
3.1,0.8241000175476074,-0.0443333387374878,-3.1829014604474284
3.15,0.8255000114440918,-0.2211110790570576,-5.375031372647226
3.2,0.8141000270843505,-0.6255000167422823,-6.693149330439398
3.25,0.7627000212669371,-1.0272780060768143,-5.323610693952191
3.3,0.7002999782562255,-1.2183333436648047,-2.519596414065641
3.35,0.6348000168800354,-1.2561108668645216,0.1091669463081179
3.4,0.5713000297546386,-1.18633328212632,2.300800143936528
3.45,0.512000024318695,-1.0143890811337364,4.111572566591652
3.5,0.4661999940872192,-0.7556668420632691,5.445124300909639
3.55,0.4347999989986419,-0.4493333233727348,6.2921618329890014
3.6,0.420300006866455,-0.1138333148426479,6.764043665226591
3.65,0.4223999977111816,0.2421111530727808,6.7996600527822215
3.7,0.4444000124931335,0.5935555696487425,6.189103240584156
3.75,0.4841000139713287,0.8902219931284601,4.910338467653894
3.8,0.5371999740600585,1.0985553430186377,3.236946114051476
3.85,0.5971999764442443,1.220888975593778,1.311113069086894
3.9,0.6631000041961669,1.2434444990422984,-0.9759558939639352
3.95,0.7257999777793884,1.142944527996911,-3.580029777906544
4.0,0.7838000059127807,0.8913890851868543,-5.977715386284732
4.05,0.8251000046730042,0.4565001858605284,-6.455494159901604
4.1,0.824500024318695,0.1161668366856045,-4.451112669927096
4.15,0.8238000273704528,0.0208333465788099,-2.6308973262339443
4.2,0.824500024318695,-0.033111208015018,-3.0132734849129235
4.25,0.824500024318695,-0.1745558447308012,-5.361326701111277
4.3,0.8230999708175659,-0.607555607954662,-6.937250458163972
4.35,0.7634000182151794,-1.037722031275428,-5.292961948815653
4.4,0.7041000127792358,-1.1885554922951558,-2.3528713686966847
4.45,0.6413000226020813,-1.231388946374259,0.0943820601627765
4.5,0.5771999955177307,-1.1609444518884051,2.112746900982331
4.55,0.5217000246047973,-1.0065555406941324,3.7278082175755567
4.6,0.4738000035285949,-0.7796667350663056,5.100153791315768
4.65,0.4410000145435333,-0.4849445323149349,6.158858151347524
4.7,0.423799991607666,-0.149333394236035,6.811976101663382
4.75,0.4244000017642974,0.2195556296242613,6.859870477591046
4.8,0.4462000131607055,0.5736666421095539,6.069548415181068
4.85,0.4851000010967254,0.8544998533195893,4.64580863714215
4.9,0.535099983215332,1.0427666405836709,3.175871377741864
4.95,0.5934000015258789,1.1494444972938973,2.08842029266156
5.0,0.654799997806549,1.2015555633438988,1.4360245252833437
