Data Set 1:Time(s),Data Set 1:Position(m),Data Set 1:Velocity(m/s),Data Set 1:Acceleration(m/s²),Data Set 2:Time(s),Data Set 2:Position(m),Data Set 2:Velocity(m/s),Data Set 2:Acceleration(m/s²),Data Set 3:Time(s),Data Set 3:Position(m),Data Set 3:Velocity(m/s),Data Set 3:Acceleration(m/s²)
1.2,0.42480000853538513,-0.84694446788893762,3.8477450977137111,1.2,0.71200001239776611,-0.80583357148700252,0.8099370256618329,1.2,0.38339999318122864,-0.91227779785792007,5.1351853726822698
1.25,0.38650000095367432,-0.61027786797947314,4.6686416882791599,1.25,0.66649997234344482,-0.66555566257900567,8.1865439628377406,1.25,0.34720000624656677,-0.62661111354827848,5.6037349281487616
1.3,0.36379998922348022,-0.36077775888972802,5.0776854433395195,1.3,0.60170000791549683,-0.029388931062485673,12.419815637447217,1.3,0.32269999384880066,-0.36016666226916821,6.1082412615234434
1.3500000000000001,0.35100001096725464,-0.11077776551246653,5.5128390866297297,1.3500000000000001,0.53649997711181641,2.3642221258746292,-12.423300789094279,1.3500000000000001,0.30820000171661377,-0.03561102681689797,6.8364197365295771
1.3999999999999999,0.34929999709129333,0.19688879450162267,5.7230555348926151,1.3999999999999999,1.1930999755859375,-1.1180553668075146,-37.459659300468637,1.3999999999999999,0.3158000111579895,0.34916667474640767,6.9830240566789392
1.45,0.37099999189376831,0.49761106570561714,5.2029333272833824,1.45,0.42070001363754272,-4.5019442836443551,-9.0518224110573851,1.45,0.34409999847412109,0.71233332157134976,6.0773451295163818
1.5,0.40239998698234558,0.73350010646714059,4.2334578471419233,1.5,0.38240000605583191,-1.8606112069553786,18.888733011704868,1.5,0.39070001244544983,0.99244438939624302,4.3623146083619835
1.55,0.44510000944137573,0.93288901779386701,2.9201847535592602,1.55,0.35409998893737793,-0.80377789007292832,17.226142325886958,1.55,0.44859999418258667,1.1534998979833386,2.4447850883007121
1.6000000000000001,0.49930000305175781,1.0440000726117036,1.2614794903331401,1.6000000000000001,0.3416999876499176,-0.13566666179233136,11.485217309292452,1.6000000000000001,0.50959998369216919,1.2222223646110966,0.74395156568951804
1.6499999999999999,0.55440002679824829,1.0506109562185084,-0.26262531309952547,1.6499999999999999,0.34099999070167542,0.13327788975503715,7.1952782111403399,1.6499999999999999,0.57270002365112305,1.2268890109327113,-0.90765559378966076
1.7,0.60619997978210449,0.99972198406855239,-1.4957092610406368,1.7,0.35170000791549683,0.45883339312341459,6.161635148304474,1.7,0.63620001077651978,1.1381109886699248,-2.614167930535336
1.75,0.65509998798370361,0.9101110696792597,-2.8522817073044955,1.75,0.38650000095367432,0.77961105439397971,4.9565122543293727,1.75,0.6906999945640564,0.95394432544708196,-4.0786413314901742
1.8,0.70139998197555542,0.72761118412017789,-4.3740410955599733,1.8,0.43509998917579651,0.99022224545478787,3.2118527977554963,1.8,0.73339998722076416,0.71433342165417102,-5.2018515213772041
1.8500000000000001,0.73199999332427979,0.45427799224853543,-5.4955547974433445,1.8500000000000001,0.49029999971389771,1.0925001733832898,1.4898146100250382,1.8500000000000001,0.76380002498626709,0.42816662126117305,-6.1156796820369772
1.8999999999999999,0.74790000915527344,0.14788909090889837,-5.9628410655775239,1.8999999999999999,0.54650002717971802,1.125888874133429,-0.037902483233702024,1.8999999999999999,0.77859997749328613,0.090833240085178027,-6.7067591128525974
1.95,0.74690002202987671,-0.16466663943396673,-5.88435474553226,1.95,0.60479998588562012,1.0974444117810991,-1.6812046276934403,1.95,0.77340000867843628,-0.26261114411883885,-6.8114804172957397
2,0.73000001907348633,-0.4504446850882638,-5.4801865308373046,2,0.66070002317428589,0.96599996089935347,-3.4007112829037722,2,0.75199997425079346,-0.60894439617792795,-6.3936405895668784
2.0499999999999998,0.70139998197555542,-0.71833355559243062,-4.8104608500445236,2.0499999999999998,0.70579999685287476,0.73955529265933528,-4.1733644810723698,2.0499999999999998,0.71200001239776611,-0.93138873577117876,-5.2456475426385341
2.1000000000000001,0.65789997577667236,-0.96138873034053296,-3.4716643577004618,2.1000000000000001,0.73619997501373291,0.4618887768851383,-2.0214491696269437,2.1000000000000001,0.65549999475479126,-1.1696665320131505,-3.2872846832981781
2.1499999999999999,0.6007000207901001,-1.0992220540841413,-1.441574492204343,2.1499999999999999,0.75099998712539673,0.18422222799724988,9.7724085236772922,2.1499999999999999,0.58960002660751343,-1.2798887987931562,-0.86805763435953132
2.2000000000000002,0.54240000247955322,-1.1087777879503038,0.68416543028971422,2.2000000000000002,0.75959998369216919,0.89050001568264336,25.582593026352495,2.2000000000000002,0.5220000147819519,-1.2530001501242318,1.4755537296518721
2.25,0.48550000786781311,-1.0106666882832862,2.3916350470648911,2.25,0.73269999027252197,2.6833333240614956,31.847901688313886,2.25,0.45960000157356262,-1.111055745018855,3.2929940356148664
